transaction_id,claim_id,event_type,event_timestamp,handler_id,auto_or_manual,comment
Te44d48e2e233,C0000152,opened,2017-02-20,H002,manual adjuster,
T2aeef8bf7479,C0000152,investigation,2017-02-22,H003,manual adjuster,
Ta28dc222f046,C0000152,approved,2017-02-26,H001,manual adjuster,
T7f16d7ec9a0c,C0000152,closed,2017-04-08,H002,manual adjuster,
T454c29cce50e,C0000153,received,2021-01-18,H002,manual adjuster,
Ta4e066e082b4,C0000153,opened,2021-01-21,H001,manual adjuster,
Teed9c5ecf620,C0000153,investigation,2021-01-27,H003,auto rule,
T148e9b0607aa,C0000153,approved,2021-02-02,H001,auto rule,
Tbe8ec09e6ba0,C0000153,closed,2021-03-15,H001,manual adjuster,
Td409cfacdf99,C0000154,received,2024-09-10,H002,manual adjuster,
T8510db45f93b,C0000154,opened,2024-09-14,H003,manual adjuster,
T280d1b198c3b,C0000154,investigation,2024-09-23,H001,auto rule,
Ta2df717f90ac,C0000154,approved,2024-09-25,H001,auto rule,
T380e88348348,C0000154,closed,2024-10-31,H001,manual adjuster,
T996483b74d16,C0000155,received,2024-10-24,H003,manual adjuster,
T03b8c0f5e2a1,C0000155,opened,2024-10-27,H003,manual adjuster,
T2bff183e2a5e,C0000155,investigation,2024-10-29,AUTO,auto rule,
Td4c6f3189b1a,C0000155,approved,2024-11-03,H002,manual adjuster,
Td1f3a538c93a,C0000155,closed,2024-12-27,AUTO,manual adjuster,
T6f47949ae506,C0000156,received,2021-08-09,AUTO,auto rule,
Tf64ccd679072,C0000156,opened,2021-08-09,AUTO,auto rule,
T80c599862ffc,C0000156,investigation,2021-08-11,H002,manual adjuster,
Td7add138ac9c,C0000156,approved,2021-08-15,H003,auto rule,
T5596f2358750,C0000156,closed,2021-09-26,AUTO,auto rule,
T31020aaeac8f,C0000157,received,2021-12-29,H002,manual adjuster,
T73cf16853d8f,C0000157,opened,2021-12-31,H003,manual adjuster,
Tb6c4e4bdc5b8,C0000157,investigation,2022-01-01,H001,manual adjuster,
Tea6f159abf1d,C0000157,approved,2022-01-10,H001,manual adjuster,
T218c9ec15922,C0000157,closed,2022-01-21,H001,manual adjuster,
Tc053e89bb9f5,C0000158,received,2018-04-15,H002,auto rule,
T5a1e2d9bea03,C0000158,opened,2018-04-17,AUTO,manual adjuster,
T9159ae6063aa,C0000158,investigation,2018-04-22,H002,auto rule,
Tf8829599c834,C0000158,approved,2018-04-26,AUTO,manual adjuster,
T173fa56882df,C0000158,closed,2018-05-03,H003,manual adjuster,
Tcc613a9804ca,C0000159,received,2022-02-26,AUTO,manual adjuster,
Tfde75a3305ec,C0000159,opened,2022-02-26,H003,auto rule,
Te39bbf853c7d,C0000159,investigation,2022-03-07,H001,manual adjuster,
T129cc25b01a4,C0000159,approved,2022-03-08,H001,manual adjuster,
Tfdfd7a0f3b88,C0000159,closed,2022-04-17,H001,manual adjuster,
T3e7a6caa0dfc,C0000160,received,2024-11-24,H001,manual adjuster,
Ta4ff6e97730a,C0000160,opened,2024-11-26,H001,auto rule,
Tdcb29e952265,C0000160,investigation,2024-12-05,H002,auto rule,
T2d359ec8e7e3,C0000160,approved,2024-12-07,H002,manual adjuster,
T26c7efdf1f3e,C0000160,closed,2025-01-04,AUTO,manual adjuster,
T6a8e9e205acb,C0000161,received,2023-03-14,H003,manual adjuster,
T81fe0f0bab48,C0000161,opened,2023-03-14,H001,auto rule,
T792972e2a9f4,C0000161,investigation,2023-03-24,H001,manual adjuster,
T95eb2829af3e,C0000161,approved,2023-04-02,H001,manual adjuster,
T9d827be037b1,C0000161,closed,2023-05-13,H003,manual adjuster,
Tc957c857ebcf,C0000162,received,2019-02-24,H001,manual adjuster,
T5f6643b28b11,C0000162,opened,2019-02-25,H001,manual adjuster,
T7d028150d02f,C0000162,investigation,2019-02-27,AUTO,manual adjuster,
T3760d3c9d721,C0000162,approved,2019-03-07,H003,manual adjuster,
Ta6a6dabafe7c,C0000162,closed,2019-04-26,H003,manual adjuster,
T09b8bb699be8,C0000163,received,2021-12-07,H003,manual adjuster,
Te970010588a4,C0000163,opened,2021-12-08,AUTO,manual adjuster,
Tf401b4a677c3,C0000163,investigation,2021-12-26,H002,manual adjuster,
T36cd751a751f,C0000163,approved,2022-01-01,H003,auto rule,
Tfc4af31d7d31,C0000163,closed,2022-02-07,H003,auto rule,
Tb7025a3d594d,C0000164,received,2022-04-24,H002,manual adjuster,
Tda33c87b78ea,C0000164,opened,2022-04-28,H001,manual adjuster,
T44c6bf0b84bc,C0000164,investigation,2022-05-09,H001,manual adjuster,
Te9bffa3a1ea2,C0000164,approved,2022-05-13,AUTO,auto rule,
T010c7f28b505,C0000164,closed,2022-05-29,H001,auto rule,
Ta4e9c41b0bc9,C0000165,received,2023-07-04,H002,manual adjuster,
T482a3022c38b,C0000165,opened,2023-07-04,AUTO,manual adjuster,
T86fc831e0e13,C0000165,investigation,2023-07-12,H001,manual adjuster,
T64a3c9659efc,C0000165,approved,2023-07-17,H003,manual adjuster,
T9ed0cf4e45b7,C0000165,closed,2023-09-04,H003,manual adjuster,
T7ac7e47b25bd,C0000166,received,2023-11-09,H002,manual adjuster,
T70d1b4aea3ee,C0000166,opened,2023-11-10,H003,manual adjuster,
T5b2b6c8dfdce,C0000166,investigation,2023-11-29,H001,auto rule,
Tf8d3f1ba2c48,C0000166,approved,2023-12-05,H001,manual adjuster,
Tffc98a6c6c1b,C0000166,closed,2024-01-21,H003,auto rule,
T92a94f5a7cdf,C0000167,received,2018-02-02,H001,auto rule,
Tc15172d01803,C0000167,opened,2018-02-05,AUTO,manual adjuster,
Tb46b5c70d560,C0000167,investigation,2018-02-14,AUTO,manual adjuster,
T6a9bf364fcc9,C0000167,approved,2018-02-19,H002,manual adjuster,
Tb3f0f74842ab,C0000167,closed,2018-03-19,H002,manual adjuster,
T5d707ce0bf29,C0000168,received,2020-04-27,AUTO,auto rule,
T47b64988d819,C0000168,opened,2020-05-01,AUTO,manual adjuster,
T98475002d1b0,C0000168,investigation,2020-05-17,H003,auto rule,
T7eee79305ee8,C0000168,approved,2020-05-20,H003,manual adjuster,
T55fe4944bfa8,C0000168,closed,2020-06-11,H002,auto rule,
T06d27f015014,C0000169,received,2017-06-09,H001,manual adjuster,
Tea42d65909f2,C0000169,opened,2017-06-13,H001,manual adjuster,
Ta7628358e90d,C0000169,investigation,2017-06-18,H001,auto rule,
Tdd09c8f5c277,C0000169,approved,2017-06-23,H002,manual adjuster,
Tec1540279c90,C0000169,closed,2017-08-06,H002,auto rule,
Td0902f5e6a85,C0000170,received,2021-02-05,AUTO,manual adjuster,
Tc362501fe90c,C0000170,opened,2021-02-06,H003,manual adjuster,
T6243a0525235,C0000170,investigation,2021-02-20,H001,manual adjuster,
T9384ed02ec85,C0000170,approved,2021-03-01,H003,auto rule,
T97ed055aea34,C0000170,closed,2021-03-30,H002,manual adjuster,
Te5582982ec98,C0000171,received,2015-10-07,H002,auto rule,
T559833e4bc8f,C0000171,opened,2015-10-09,H001,manual adjuster,
T935f8c9eed2d,C0000171,investigation,2015-10-17,H003,auto rule,
T998424964381,C0000171,approved,2015-10-21,H003,manual adjuster,
T430111990758,C0000171,closed,2015-11-19,H001,auto rule,
T829d48851c10,C0000172,received,2016-03-11,H001,manual adjuster,
T40015b4eec0b,C0000172,opened,2016-03-12,H001,manual adjuster,
T6b952f0f789c,C0000172,investigation,2016-03-22,H001,auto rule,
T8a35388c8202,C0000172,approved,2016-03-23,AUTO,manual adjuster,
T1058ebe43359,C0000172,closed,2016-04-04,H002,auto rule,
T6b3d80d71888,C0000173,received,2016-01-14,H002,auto rule,
Tb079cd5c1faa,C0000173,opened,2016-01-14,H002,manual adjuster,
T1298d69dc8b6,C0000173,investigation,2016-02-02,AUTO,manual adjuster,
Tf4376225850b,C0000173,approved,2016-02-08,AUTO,manual adjuster,
Td4d232dded4b,C0000173,closed,2016-02-14,H002,auto rule,
Tde18737cbd4d,C0000174,received,2020-10-17,H002,manual adjuster,
Tee97d14cba05,C0000174,opened,2020-10-17,H003,manual adjuster,
T7604cbab7c8f,C0000174,investigation,2020-10-20,H001,manual adjuster,
Td99537f561a9,C0000174,approved,2020-10-25,H002,auto rule,
T50f20d92649c,C0000174,closed,2020-11-19,H003,auto rule,
T140e7e3dca4d,C0000175,received,2016-04-21,H003,manual adjuster,
Tdef668773e69,C0000175,opened,2016-04-22,H003,manual adjuster,
T97b1852e7a92,C0000175,investigation,2016-05-10,H002,manual adjuster,
T98b3c4e5a52a,C0000175,approved,2016-05-15,AUTO,manual adjuster,
T83c4b7e59efa,C0000175,closed,2016-06-27,AUTO,manual adjuster,
Ta6bf897889b3,C0000176,received,2024-12-23,H001,manual adjuster,
T1b30608ae2f4,C0000176,opened,2024-12-25,H002,manual adjuster,
T22d0de139fc2,C0000176,investigation,2024-12-27,H001,manual adjuster,
T22bb6682fa07,C0000176,approved,2025-01-01,AUTO,manual adjuster,
Tdd662f9ab89c,C0000176,closed,2025-02-27,H001,manual adjuster,
T121130dc72d2,C0000177,received,2019-03-18,H003,manual adjuster,
T5ccc47246d24,C0000177,opened,2019-03-20,H003,manual adjuster,
T5e62e583781a,C0000177,investigation,2019-04-08,H003,auto rule,
T70f9cfb4fd18,C0000177,approved,2019-04-12,H003,auto rule,
T37c00558deb1,C0000177,closed,2019-04-30,H001,manual adjuster,
T50a4b2b6b7ee,C0000178,received,2019-06-23,H002,auto rule,
T1c3fb7bb1f24,C0000178,opened,2019-06-24,AUTO,manual adjuster,
T4bde8b905a69,C0000178,investigation,2019-07-11,H003,manual adjuster,
T4d0950051c39,C0000178,approved,2019-07-14,H003,manual adjuster,
Tf24c2d11c2c8,C0000178,closed,2019-08-08,H003,auto rule,
T6793f1970877,C0000179,received,2021-06-15,H002,auto rule,
T072746528ed3,C0000179,opened,2021-06-16,H001,auto rule,
T95672d8f58ea,C0000179,investigation,2021-06-21,H003,manual adjuster,
T9df96f3b7fde,C0000179,approved,2021-06-30,H002,auto rule,
T54241edc339a,C0000179,closed,2021-08-04,H001,auto rule,
T8a8c09f87ec1,C0000180,received,2024-12-05,AUTO,manual adjuster,
T454cc02e42b4,C0000180,opened,2024-12-05,H003,manual adjuster,
T2bcd7dcafc3f,C0000180,investigation,2024-12-22,H001,manual adjuster,
Ta54331d617d5,C0000180,approved,2024-12-30,H001,auto rule,
T5aecd47925d9,C0000180,closed,2025-02-23,H001,manual adjuster,
T97cc096dc415,C0000181,received,2019-12-04,AUTO,manual adjuster,
T337602bb931c,C0000181,opened,2019-12-05,H003,manual adjuster,
T6632176cf85a,C0000181,investigation,2019-12-24,AUTO,auto rule,
Tdff1e8f48d64,C0000181,approved,2020-01-01,H002,manual adjuster,
T19c8a0b7168d,C0000181,closed,2020-02-26,H001,manual adjuster,
T01c046bd1ceb,C0000181,reopened,2020-05-26,AUTO,auto rule,
T544dbc81cb09,C0000182,received,2020-02-07,H001,manual adjuster,
T4faed8bfde20,C0000182,opened,2020-02-11,AUTO,manual adjuster,
Tadb3629a8fad,C0000182,investigation,2020-02-26,H001,auto rule,
T884a77bb19a9,C0000182,approved,2020-03-05,H003,auto rule,
T20ad0a9da894,C0000182,closed,2020-04-10,H001,auto rule,
Tc965881e83fe,C0000183,received,2021-03-14,H003,manual adjuster,
T68fecab57614,C0000183,opened,2021-03-16,H001,manual adjuster,
T74802362c735,C0000183,investigation,2021-04-01,AUTO,auto rule,
T35061da344eb,C0000183,approved,2021-04-03,H001,manual adjuster,
T8f29139a2d08,C0000183,closed,2021-05-14,H002,manual adjuster,
Tb432fcdaf131,C0000184,received,2020-12-02,H001,manual adjuster,
Ta29ca947e20c,C0000184,opened,2020-12-02,AUTO,manual adjuster,
T36d8e73ae433,C0000184,investigation,2020-12-19,AUTO,auto rule,
T3ba86d37c6fa,C0000184,approved,2020-12-27,H002,manual adjuster,
T49993cecd1a2,C0000184,closed,2021-02-20,H001,manual adjuster,
Tdebe0f512921,C0000185,received,2022-03-04,H002,manual adjuster,
T414a605fef70,C0000185,opened,2022-03-04,H002,manual adjuster,
T46acc9c9d9fc,C0000185,investigation,2022-03-11,AUTO,manual adjuster,
T3d02dccbddc5,C0000185,approved,2022-03-15,AUTO,manual adjuster,
Tc8626aadd0e9,C0000185,closed,2022-03-21,AUTO,auto rule,
Tab42a9262df2,C0000186,received,2022-07-06,AUTO,manual adjuster,
Tacd52107934b,C0000186,opened,2022-07-10,AUTO,manual adjuster,
Taeaa46c34119,C0000186,investigation,2022-07-19,AUTO,manual adjuster,
Td1006ea46c44,C0000186,approved,2022-07-25,H002,manual adjuster,
Tf9a2d9742aff,C0000186,closed,2022-09-02,H003,manual adjuster,
Ta0bccd3dea34,C0000187,received,2017-11-27,H001,auto rule,
Ted0873287757,C0000187,opened,2017-12-01,H001,manual adjuster,
Te08c1675d6ac,C0000187,investigation,2017-12-06,AUTO,manual adjuster,
T906c16ea37d9,C0000187,approved,2017-12-13,AUTO,auto rule,
Te1d57347b8c8,C0000187,closed,2018-01-23,H001,manual adjuster,
Td1757fbba993,C0000188,received,2023-08-24,AUTO,auto rule,
Ta61f2c4623ed,C0000188,opened,2023-08-26,AUTO,manual adjuster,
Td29dc591192a,C0000188,investigation,2023-09-08,H001,auto rule,
T3513d74e3516,C0000188,approved,2023-09-10,H003,manual adjuster,
Tedd0e55f830e,C0000188,closed,2023-09-27,H002,manual adjuster,
T469513c3d9e4,C0000189,received,2022-12-04,H003,manual adjuster,
T756c361bedf3,C0000189,opened,2022-12-05,H003,manual adjuster,
T72da2e74e501,C0000189,investigation,2022-12-17,AUTO,manual adjuster,
Tbe5107cd99a8,C0000189,approved,2022-12-18,H001,manual adjuster,
T12534ad05783,C0000189,closed,2022-12-25,H003,auto rule,
Ta752d15c9174,C0000190,received,2023-02-03,AUTO,manual adjuster,
T348b123474d8,C0000190,opened,2023-02-04,H001,manual adjuster,
T1596dd64db76,C0000190,investigation,2023-02-22,H001,manual adjuster,
T6577f3b2e5e8,C0000190,approved,2023-02-24,H002,manual adjuster,
Tc077d64d0804,C0000190,closed,2023-04-18,H001,manual adjuster,
Te07d9dc024d2,C0000191,received,2019-11-07,H001,manual adjuster,
T484bdd996f8e,C0000191,opened,2019-11-07,H003,auto rule,
Tfbff6a7841c4,C0000191,investigation,2019-11-13,AUTO,manual adjuster,
T3213ba5e4c15,C0000191,approved,2019-11-15,AUTO,manual adjuster,
T8d7caf464495,C0000191,closed,2019-12-16,H003,manual adjuster,
Teb025d19e14f,C0000192,received,2020-07-15,H003,manual adjuster,
T36465812540f,C0000192,opened,2020-07-16,H001,manual adjuster,
T62bbf8664b93,C0000192,investigation,2020-07-30,H003,manual adjuster,
T909f58517baa,C0000192,approved,2020-08-04,AUTO,auto rule,
T4b443a321345,C0000192,closed,2020-08-28,H003,manual adjuster,
Tabc2d03b58e3,C0000193,received,2023-02-11,H003,manual adjuster,
T7b1649faeaaa,C0000193,opened,2023-02-11,AUTO,auto rule,
T58cab483c0bd,C0000193,investigation,2023-02-21,H001,auto rule,
Tecfa1f5ed57b,C0000193,approved,2023-02-25,H001,manual adjuster,
Ta56697e0b3b4,C0000193,closed,2023-03-03,H001,auto rule,
T044f616b7faa,C0000194,received,2023-08-10,H001,manual adjuster,
Teefe08bd34ea,C0000194,opened,2023-08-13,AUTO,manual adjuster,
T6c128e8f8d49,C0000194,investigation,2023-09-01,H003,manual adjuster,
T6f63ac6d4d9a,C0000194,approved,2023-09-06,AUTO,auto rule,
T0f687ff43c81,C0000194,closed,2023-09-24,AUTO,manual adjuster,
T16d9f5df79b0,C0000194,reopened,2024-01-08,H002,manual adjuster,
T833788494b15,C0000195,received,2017-03-11,H002,manual adjuster,
T984dcc0e9001,C0000195,opened,2017-03-11,H003,manual adjuster,
Tcb8464b55c68,C0000195,investigation,2017-03-15,H003,manual adjuster,
Ta38196c7bd04,C0000195,approved,2017-03-18,H001,auto rule,
T321afe325ac7,C0000195,closed,2017-04-19,AUTO,auto rule,
Tffac3d042e64,C0000196,received,2017-06-18,H002,manual adjuster,
Tebdf301a00e2,C0000196,opened,2017-06-19,H001,auto rule,
T026f082e1a9d,C0000196,investigation,2017-06-20,AUTO,manual adjuster,
T139d54f717c7,C0000196,approved,2017-06-21,H001,auto rule,
Tb55b77e5dcdc,C0000196,closed,2017-08-10,H002,auto rule,
Ta5e5f343350a,C0000197,received,2018-01-22,H001,manual adjuster,
T6cecc6193d34,C0000197,opened,2018-01-26,H003,auto rule,
T1d748f473891,C0000197,investigation,2018-02-03,H001,manual adjuster,
Te8603f9ad055,C0000197,approved,2018-02-05,H003,manual adjuster,
T6287263b1c50,C0000197,closed,2018-03-17,AUTO,manual adjuster,
Tb505c0543f9b,C0000198,received,2018-03-19,H002,auto rule,
T25996364b1a5,C0000198,opened,2018-03-23,H001,manual adjuster,
T414521e58076,C0000198,investigation,2018-04-09,H001,auto rule,
Ta834872f7242,C0000198,approved,2018-04-13,H001,manual adjuster,
Tf940f3f756d2,C0000198,closed,2018-05-02,H002,manual adjuster,
T9b9fb01a113f,C0000199,received,2020-01-04,H003,auto rule,
T77a6c227a32e,C0000199,opened,2020-01-08,H002,auto rule,
T9d331b104b85,C0000199,investigation,2020-01-23,H002,manual adjuster,
Tc0a6eeacd183,C0000199,approved,2020-01-31,H003,manual adjuster,
T878fd4012183,C0000199,closed,2020-02-19,H002,auto rule,
T4e383287744b,C0000200,received,2021-08-28,H003,manual adjuster,
T2aabc6a0cc3f,C0000200,opened,2021-08-31,AUTO,manual adjuster,
T6336f78bf853,C0000200,investigation,2021-09-14,H003,manual adjuster,
T53340ef9c256,C0000200,approved,2021-09-15,H003,auto rule,
T28bf205095a7,C0000200,closed,2021-11-05,H003,manual adjuster,
Tcc61a627c2e2,C0000201,received,2019-11-27,AUTO,auto rule,
T1f2202630c04,C0000201,opened,2019-11-30,H003,auto rule,
Tb8c4c201fec0,C0000201,investigation,2019-12-17,AUTO,auto rule,
T75facdfefdc7,C0000201,approved,2019-12-18,H002,auto rule,
T583091500284,C0000201,closed,2020-01-11,H002,manual adjuster,
T717bec75f9e3,C0000202,received,2021-12-22,AUTO,manual adjuster,
Tdf44cc5c4bf9,C0000202,opened,2021-12-22,AUTO,manual adjuster,
T2c41b050a1bf,C0000202,investigation,2022-01-08,H001,auto rule,
Tc6499606d73c,C0000202,approved,2022-01-14,H001,manual adjuster,
T1c40482c35c9,C0000202,closed,2022-01-22,H002,manual adjuster,
T657e172f36d7,C0000203,received,2016-06-16,H003,manual adjuster,
T32fbd89c2f00,C0000203,opened,2016-06-19,H002,auto rule,
Tf11549f479f3,C0000203,investigation,2016-06-28,H001,manual adjuster,
T90541033474b,C0000203,approved,2016-07-04,H002,manual adjuster,
T1c9f4907737c,C0000203,closed,2016-08-31,H003,auto rule,
T4e9ffcbe9c41,C0000203,reopened,2016-10-14,AUTO,manual adjuster,
Ta409219b61f3,C0000204,received,2023-01-05,H003,auto rule,
Tf47c573304dd,C0000204,opened,2023-01-06,H001,manual adjuster,
T90e872599b7b,C0000204,investigation,2023-01-15,H001,auto rule,
Te9d808378828,C0000204,approved,2023-01-18,H002,auto rule,
Ta3f1e36d72b4,C0000204,closed,2023-03-02,H001,auto rule,
T164629765403,C0000205,received,2022-04-16,AUTO,manual adjuster,
T46d2e8fd5e47,C0000205,opened,2022-04-20,H003,auto rule,
T21ad9f2514bd,C0000205,investigation,2022-05-06,H002,manual adjuster,
T1d457beef24a,C0000205,approved,2022-05-11,H001,auto rule,
T52822be6aadf,C0000205,closed,2022-05-17,H002,manual adjuster,
Tce19903d29c2,C0000206,received,2018-03-27,H001,auto rule,
Tc81cf84ea13b,C0000206,opened,2018-03-30,H002,manual adjuster,
T9ea58da2b09b,C0000206,investigation,2018-04-03,H003,manual adjuster,
Tebb5f64454b5,C0000206,approved,2018-04-12,H001,manual adjuster,
T8946993909a1,C0000206,closed,2018-05-06,AUTO,auto rule,
T6a4f42d87210,C0000207,received,2017-06-22,H001,manual adjuster,
Tdabccf9f1765,C0000207,opened,2017-06-22,H001,manual adjuster,
Ta3a0b1e1d018,C0000207,investigation,2017-07-08,H003,auto rule,
Te315c77c1a11,C0000207,approved,2017-07-12,AUTO,manual adjuster,
T5f71a05e388d,C0000207,closed,2017-08-11,H002,auto rule,
Td6dd11c8b877,C0000208,received,2019-07-22,H002,manual adjuster,
T167fa1dbf3df,C0000208,opened,2019-07-25,H003,auto rule,
Teac04a7288d7,C0000208,investigation,2019-07-27,H002,manual adjuster,
T3a905d1fe307,C0000208,approved,2019-07-29,H003,manual adjuster,
Te59522cd5f7f,C0000208,closed,2019-08-03,H001,auto rule,
T3f10841802a6,C0000209,received,2019-07-03,H003,manual adjuster,
T845876883f76,C0000209,opened,2019-07-07,H002,auto rule,
Tc11796821559,C0000209,investigation,2019-07-21,H001,manual adjuster,
T7798a38298f1,C0000209,approved,2019-07-28,AUTO,auto rule,
T55602aa4d2a0,C0000209,closed,2019-09-18,H003,auto rule,
T51953b901564,C0000210,received,2020-12-23,H001,manual adjuster,
Td5f250ca6893,C0000210,opened,2020-12-25,H003,manual adjuster,
Ta57744f261ca,C0000210,investigation,2020-12-27,AUTO,manual adjuster,
Tcc6a760dd290,C0000210,approved,2020-12-30,H002,manual adjuster,
T68cc5c8fd1db,C0000210,closed,2021-01-22,H001,manual adjuster,
Te629f2861ef1,C0000211,received,2023-06-13,H003,auto rule,
Tb2a4a62a53a6,C0000211,opened,2023-06-17,H002,auto rule,
T06fd0c203da4,C0000211,investigation,2023-06-21,H001,manual adjuster,
Tc493000c7ce2,C0000211,approved,2023-06-26,H001,auto rule,
T66ab05c77efe,C0000211,closed,2023-08-14,AUTO,manual adjuster,
T8433eaf00bff,C0000212,received,2018-03-28,H002,auto rule,
T806d07008c0c,C0000212,opened,2018-03-30,H003,auto rule,
Tc12c0502a66e,C0000212,investigation,2018-03-31,H001,manual adjuster,
T551c21c8eaf0,C0000212,approved,2018-04-06,H003,auto rule,
T606d7a1a2dea,C0000212,closed,2018-05-17,H001,manual adjuster,
Tf04c881df319,C0000212,reopened,2018-06-24,AUTO,auto rule,
T779df2942d25,C0000213,received,2017-04-15,H001,manual adjuster,
T3e1c107f0352,C0000213,opened,2017-04-17,H002,manual adjuster,
Tacc9160781e0,C0000213,investigation,2017-05-01,AUTO,manual adjuster,
T95ccbf096bbd,C0000213,approved,2017-05-02,AUTO,manual adjuster,
T720db7dc1551,C0000213,closed,2017-05-14,AUTO,manual adjuster,
Tf7371e121f1c,C0000214,received,2021-11-23,AUTO,auto rule,
T973ff1600f9a,C0000214,opened,2021-11-23,H003,manual adjuster,
T229e3545b7ed,C0000214,investigation,2021-12-08,H001,manual adjuster,
T152e4f9be690,C0000214,approved,2021-12-10,AUTO,manual adjuster,
T240cbcbe1bed,C0000214,closed,2022-01-30,H001,manual adjuster,
Tef8dc2294850,C0000215,received,2021-03-23,H003,manual adjuster,
T85bbde45da71,C0000215,opened,2021-03-27,H003,manual adjuster,
T2a2f2c0fded9,C0000215,investigation,2021-03-30,AUTO,manual adjuster,
Tdc3a9869687b,C0000215,approved,2021-04-06,H002,manual adjuster,
Ta9b3228cd93a,C0000215,closed,2021-06-04,H002,manual adjuster,
T39271cf201f8,C0000216,received,2015-04-05,H003,auto rule,
T4b8cc79f5aa1,C0000216,opened,2015-04-06,H002,manual adjuster,
Tf95874682688,C0000216,investigation,2015-04-18,H001,manual adjuster,
Taf44375901f5,C0000216,approved,2015-04-23,H003,manual adjuster,
Tf1ae7406c286,C0000216,closed,2015-06-19,H001,manual adjuster,
Tbb7d485bf5c5,C0000217,received,2015-12-18,AUTO,manual adjuster,
Ta94aef5955d5,C0000217,opened,2015-12-21,H002,manual adjuster,
T37d0bdfe5770,C0000217,investigation,2015-12-30,H001,manual adjuster,
T301092d098bf,C0000217,approved,2016-01-02,H003,manual adjuster,
T1967f63fe3e5,C0000217,closed,2016-01-10,AUTO,manual adjuster,
T0e4841b88ce6,C0000218,received,2019-12-23,H003,manual adjuster,
Tcc38ff24d13d,C0000218,opened,2019-12-25,H001,manual adjuster,
T32daf4603419,C0000218,investigation,2020-01-10,AUTO,manual adjuster,
T7ca4d5ac7e3e,C0000218,approved,2020-01-17,AUTO,manual adjuster,
T5f8559b8350b,C0000218,closed,2020-02-03,H003,auto rule,
T45848b96d368,C0000219,received,2017-06-03,H001,manual adjuster,
T1a256a4b6fae,C0000219,opened,2017-06-06,AUTO,auto rule,
T7b65295021e6,C0000219,investigation,2017-06-17,H003,manual adjuster,
T8ea5ab5f9c5f,C0000219,approved,2017-06-23,H002,manual adjuster,
Tae58855a18e6,C0000219,closed,2017-07-25,H001,auto rule,
Tea356f6fa042,C0000219,reopened,2017-09-02,H001,auto rule,
Td5ca755964e6,C0000220,received,2020-12-03,H003,auto rule,
Taefe26690e47,C0000220,opened,2020-12-05,H001,manual adjuster,
T91b066af498c,C0000220,investigation,2020-12-13,AUTO,auto rule,
T7dfbcd22ed63,C0000220,approved,2020-12-20,AUTO,manual adjuster,
Ta9f54293841b,C0000220,closed,2021-02-01,H002,manual adjuster,
Tc468377af4f3,C0000221,received,2020-07-12,H002,manual adjuster,
Te1fa91ea2644,C0000221,opened,2020-07-13,H003,auto rule,
Tad98dc35a904,C0000221,investigation,2020-07-17,AUTO,auto rule,
T4e8c16c8d29f,C0000221,approved,2020-07-19,H002,manual adjuster,
T81dd4f5cf86a,C0000221,closed,2020-08-06,H002,auto rule,
Tea8246770a17,C0000222,received,2022-07-04,H001,manual adjuster,
T0e381cb05488,C0000222,opened,2022-07-07,AUTO,manual adjuster,
T6e436a825390,C0000222,investigation,2022-07-23,H001,manual adjuster,
T3b4d798241ce,C0000222,approved,2022-07-31,H003,manual adjuster,
Tb49953425c0f,C0000222,closed,2022-09-04,H003,manual adjuster,
Tce80f965963d,C0000223,received,2020-10-09,H003,manual adjuster,
Tc52c66390e62,C0000223,opened,2020-10-12,H001,manual adjuster,
T6d7f8e352192,C0000223,investigation,2020-10-25,AUTO,manual adjuster,
T7946cb9ebd16,C0000223,approved,2020-10-30,H002,manual adjuster,
T0781a6e165fd,C0000223,closed,2020-12-21,H002,manual adjuster,
T6221a54f92ce,C0000224,received,2022-10-02,H003,manual adjuster,
T0970211cd74f,C0000224,opened,2022-10-05,H002,manual adjuster,
Ta62f154d682e,C0000224,investigation,2022-10-10,H001,manual adjuster,
T4678493817d1,C0000224,approved,2022-10-17,H001,manual adjuster,
T0d3e4e75b632,C0000224,closed,2022-11-09,AUTO,manual adjuster,
Tc48e4cddbea1,C0000225,received,2020-08-12,AUTO,manual adjuster,
T829a025c0257,C0000225,opened,2020-08-14,H001,manual adjuster,
T9527150a07b3,C0000225,investigation,2020-08-30,H003,manual adjuster,
T469cfb76babe,C0000225,approved,2020-08-31,H003,manual adjuster,
Tc003efae5929,C0000225,closed,2020-10-02,H001,manual adjuster,
Tb9d644265538,C0000226,received,2016-10-14,H002,manual adjuster,
T3b52cd7f4824,C0000226,opened,2016-10-17,AUTO,auto rule,
T6cc8b5f5a85e,C0000226,investigation,2016-10-19,AUTO,manual adjuster,
T7ff2a5e694e6,C0000226,approved,2016-10-26,H002,manual adjuster,
T7e7a7cd141e0,C0000226,closed,2016-11-10,H003,manual adjuster,
Ta3190d19cc4e,C0000226,reopened,2016-12-09,H003,manual adjuster,
Teba92b11f94c,C0000227,received,2021-08-26,H001,manual adjuster,
Tf927fb3685b9,C0000227,opened,2021-08-27,H001,manual adjuster,
Tea5f2a3a4198,C0000227,investigation,2021-09-07,AUTO,manual adjuster,
T75fbf5012b92,C0000227,approved,2021-09-10,H002,auto rule,
T665be93e4bec,C0000227,closed,2021-10-30,H001,manual adjuster,
T8685958348d7,C0000228,received,2019-04-13,H001,manual adjuster,
